ticket_id,created_at,category,channel,priority
9665,2024-03-23 07:00:00,technical,email,low
9666,2024-03-23 05:00:00,account,phone,high
9667,2024-03-23 05:00:00,general,chat,high
9668,2024-03-23 15:00:00,billing,phone,low
9669,2024-03-23 11:00:00,general,phone,medium
9670,2024-03-23 15:00:00,technical,email,low
9671,2024-03-23 15:00:00,billing,chat,medium
9672,2024-03-23 13:00:00,technical,phone,medium
9673,2024-03-23 14:00:00,general,chat,low
9674,2024-03-23 00:00:00,account,phone,medium
9675,2024-03-23 09:00:00,technical,phone,high
9676,2024-03-23 13:00:00,technical,chat,high
9677,2024-03-23 00:00:00,account,chat,medium
9678,2024-03-23 01:00:00,technical,email,high
9679,2024-03-23 18:00:00,billing,chat,low
9680,2024-03-23 14:00:00,account,email,low
9681,2024-03-23 08:00:00,general,phone,medium
9682,2024-03-23 14:00:00,billing,phone,low
9683,2024-03-23 15:00:00,technical,phone,medium
9684,2024-03-23 09:00:00,general,phone,medium
9685,2024-03-23 01:00:00,general,email,high
9686,2024-03-23 21:00:00,general,chat,high
9687,2024-03-23 09:00:00,billing,chat,high
9688,2024-03-23 04:00:00,technical,email,medium
9689,2024-03-23 11:00:00,technical,phone,low
9690,2024-03-23 15:00:00,billing,email,medium
9691,2024-03-23 08:00:00,billing,email,medium
9692,2024-03-23 08:00:00,billing,email,medium
9693,2024-03-23 08:00:00,technical,phone,high
9694,2024-03-23 23:00:00,account,phone,high
9695,2024-03-23 07:00:00,billing,email,low
9696,2024-03-23 13:00:00,technical,email,medium
9697,2024-03-23 21:00:00,account,email,medium
9698,2024-03-23 05:00:00,general,chat,high
9699,2024-03-23 22:00:00,technical,phone,medium
9700,2024-03-23 21:00:00,billing,chat,low
9701,2024-03-23 19:00:00,account,email,high
9702,2024-03-23 08:00:00,billing,email,medium
9703,2024-03-23 13:00:00,general,phone,low
9704,2024-03-23 15:00:00,billing,email,medium
9705,2024-03-23 23:00:00,billing,email,medium
9706,2024-03-24 11:00:00,billing,chat,high
9707,2024-03-24 16:00:00,billing,email,low
9708,2024-03-24 08:00:00,account,phone,low
9709,2024-03-24 07:00:00,billing,email,high
9710,2024-03-24 14:00:00,general,chat,low
9711,2024-03-24 12:00:00,general,phone,low
9712,2024-03-24 12:00:00,billing,phone,high
9713,2024-03-24 08:00:00,billing,email,medium
9714,2024-03-24 01:00:00,technical,email,low
9715,2024-03-24 10:00:00,account,phone,high
9716,2024-03-24 04:00:00,account,chat,high
9717,2024-03-24 20:00:00,account,email,low
9718,2024-03-24 01:00:00,technical,chat,low
9719,2024-03-24 11:00:00,billing,chat,low
9720,2024-03-24 02:00:00,general,phone,high
9721,2024-03-24 03:00:00,billing,chat,high
9722,2024-03-24 14:00:00,billing,email,high
9723,2024-03-24 13:00:00,general,email,low
9724,2024-03-24 01:00:00,account,chat,low
9725,2024-03-24 00:00:00,billing,chat,low
9726,2024-03-24 03:00:00,technical,email,high
9727,2024-03-24 15:00:00,billing,phone,high
9728,2024-03-24 13:00:00,account,email,low
9729,2024-03-24 01:00:00,account,chat,high
9730,2024-03-24 11:00:00,billing,email,high
9731,2024-03-24 14:00:00,billing,chat,low
9732,2024-03-24 18:00:00,billing,email,high
9733,2024-03-24 21:00:00,general,phone,medium
9734,2024-03-24 09:00:00,account,email,medium
9735,2024-03-24 05:00:00,billing,phone,low
9736,2024-03-24 08:00:00,general,chat,high
9737,2024-03-24 15:00:00,account,chat,medium
9738,2024-03-24 22:00:00,account,chat,low
9739,2024-03-24 11:00:00,billing,email,high
9740,2024-03-24 09:00:00,billing,email,high
9741,2024-03-24 11:00:00,general,chat,high
9742,2024-03-24 09:00:00,billing,phone,medium
9743,2024-03-24 08:00:00,billing,phone,medium
9744,2024-03-24 13:00:00,technical,email,high
9745,2024-03-24 00:00:00,technical,email,medium
9746,2024-03-24 08:00:00,account,email,low
9747,2024-03-24 14:00:00,technical,email,medium
9748,2024-03-24 01:00:00,technical,chat,low
9749,2024-03-24 03:00:00,general,phone,high
9750,2024-03-24 09:00:00,general,phone,low
9751,2024-03-24 19:00:00,general,email,medium
9752,2024-03-24 15:00:00,account,chat,medium
9753,2024-03-24 00:00:00,technical,chat,low
9754,2024-03-24 12:00:00,general,phone,medium
9755,2024-03-24 08:00:00,billing,email,low
9756,2024-03-24 13:00:00,account,chat,medium
9757,2024-03-24 14:00:00,billing,phone,medium
9758,2024-03-24 18:00:00,account,phone,high
9759,2024-03-24 11:00:00,account,chat,medium
9760,2024-03-24 23:00:00,account,phone,high
9761,2024-03-24 23:00:00,technical,email,low
9762,2024-03-24 19:00:00,account,email,high
9763,2024-03-24 12:00:00,account,chat,medium
9764,2024-03-24 10:00:00,account,phone,medium
9765,2024-03-24 10:00:00,technical,chat,medium
9766,2024-03-24 00:00:00,account,email,low
9767,2024-03-24 08:00:00,general,phone,high
9768,2024-03-24 14:00:00,billing,chat,low
9769,2024-03-24 13:00:00,general,chat,low
9770,2024-03-24 20:00:00,account,chat,medium
9771,2024-03-24 02:00:00,billing,chat,medium
9772,2024-03-24 06:00:00,billing,chat,low
9773,2024-03-24 15:00:00,billing,email,medium
9774,2024-03-24 10:00:00,account,email,low
9775,2024-03-24 04:00:00,billing,chat,high
9776,2024-03-24 23:00:00,general,email,medium
9777,2024-03-24 15:00:00,billing,phone,high
9778,2024-03-24 10:00:00,general,email,low
9779,2024-03-24 16:00:00,billing,phone,medium
9780,2024-03-24 14:00:00,general,phone,high
9781,2024-03-24 15:00:00,billing,phone,medium
9782,2024-03-24 16:00:00,billing,chat,low
9783,2024-03-24 03:00:00,technical,email,medium
9784,2024-03-24 13:00:00,general,email,low
9785,2024-03-24 00:00:00,billing,email,medium
9786,2024-03-24 01:00:00,technical,email,low
9787,2024-03-24 20:00:00,technical,phone,low
9788,2024-03-24 12:00:00,technical,email,high
9789,2024-03-24 15:00:00,technical,chat,low
9790,2024-03-24 17:00:00,account,chat,medium
9791,2024-03-24 21:00:00,technical,phone,low
9792,2024-03-24 18:00:00,account,phone,high
9793,2024-03-24 11:00:00,account,email,low
9794,2024-03-24 09:00:00,account,email,low
9795,2024-03-24 06:00:00,account,chat,high
9796,2024-03-24 10:00:00,billing,email,medium
9797,2024-03-24 10:00:00,billing,phone,low
9798,2024-03-24 12:00:00,technical,chat,high
9799,2024-03-24 14:00:00,billing,chat,low
9800,2024-03-24 23:00:00,account,chat,low
9801,2024-03-24 15:00:00,technical,phone,high
9802,2024-03-24 13:00:00,technical,email,medium
9803,2024-03-24 09:00:00,account,email,high
9804,2024-03-24 01:00:00,account,chat,high
9805,2024-03-24 09:00:00,billing,phone,medium
9806,2024-03-24 15:00:00,technical,email,low
9807,2024-03-24 08:00:00,billing,email,low
9808,2024-03-24 14:00:00,account,email,high
9809,2024-03-24 13:00:00,account,phone,medium
9810,2024-03-24 06:00:00,technical,chat,low
9811,2024-03-24 08:00:00,account,email,high
9812,2024-03-24 11:00:00,billing,phone,medium
9813,2024-03-24 10:00:00,account,chat,high
9814,2024-03-24 15:00:00,general,chat,medium
9815,2024-03-24 15:00:00,technical,phone,low
9816,2024-03-24 12:00:00,technical,email,high
9817,2024-03-24 16:00:00,technical,email,medium
9818,2024-03-24 12:00:00,technical,chat,medium
9819,2024-03-24 22:00:00,billing,phone,low
9820,2024-03-24 08:00:00,general,phone,high
9821,2024-03-24 14:00:00,billing,phone,low
9822,2024-03-24 10:00:00,billing,email,high
9823,2024-03-24 09:00:00,general,chat,low
9824,2024-03-24 07:00:00,general,phone,high
9825,2024-03-24 12:00:00,billing,chat,medium
9826,2024-03-24 08:00:00,account,chat,medium
9827,2024-03-24 08:00:00,account,phone,high
9828,2024-03-24 23:00:00,account,phone,low
9829,2024-03-24 16:00:00,account,email,high
9830,2024-03-24 15:00:00,billing,chat,high
9831,2024-03-24 15:00:00,general,phone,high
9832,2024-03-24 22:00:00,billing,phone,medium
9833,2024-03-24 12:00:00,account,email,high
9834,2024-03-24 08:00:00,general,email,medium
9835,2024-03-24 18:00:00,billing,phone,low
9836,2024-03-24 15:00:00,general,chat,medium
9837,2024-03-24 10:00:00,general,email,low
9838,2024-03-24 11:00:00,general,chat,medium
9839,2024-03-24 10:00:00,general,email,low
9840,2024-03-25 10:00:00,general,chat,low
9841,2024-03-25 17:00:00,general,chat,low
9842,2024-03-25 00:00:00,technical,chat,high
9843,2024-03-25 06:00:00,billing,chat,high
9844,2024-03-25 01:00:00,billing,email,medium
9845,2024-03-25 09:00:00,technical,phone,low
9846,2024-03-25 20:00:00,account,email,medium
9847,2024-03-25 03:00:00,general,phone,high
9848,2024-03-25 13:00:00,technical,phone,high
9849,2024-03-25 11:00:00,general,chat,medium
9850,2024-03-25 21:00:00,account,chat,medium
9851,2024-03-25 04:00:00,technical,chat,low
9852,2024-03-25 08:00:00,account,phone,low
9853,2024-03-25 01:00:00,technical,phone,low
9854,2024-03-25 11:00:00,account,email,low
9855,2024-03-25 09:00:00,account,phone,low
9856,2024-03-25 18:00:00,billing,chat,low
9857,2024-03-25 13:00:00,general,phone,low
9858,2024-03-25 13:00:00,account,email,high
9859,2024-03-25 12:00:00,account,chat,low
9860,2024-03-25 03:00:00,general,phone,low
9861,2024-03-25 11:00:00,account,phone,medium
9862,2024-03-25 23:00:00,account,chat,medium
9863,2024-03-25 17:00:00,billing,chat,low
9864,2024-03-25 19:00:00,general,phone,medium
9865,2024-03-25 16:00:00,billing,email,medium
9866,2024-03-25 04:00:00,technical,chat,medium
9867,2024-03-25 08:00:00,billing,email,low
9868,2024-03-25 00:00:00,technical,phone,low
9869,2024-03-25 09:00:00,account,phone,high
9870,2024-03-25 04:00:00,account,chat,low
9871,2024-03-25 11:00:00,technical,email,medium
9872,2024-03-25 14:00:00,technical,phone,medium
9873,2024-03-25 18:00:00,technical,email,medium
9874,2024-03-25 15:00:00,billing,email,high
9875,2024-03-25 21:00:00,general,chat,low
9876,2024-03-25 02:00:00,billing,chat,low
9877,2024-03-25 00:00:00,billing,chat,medium
9878,2024-03-25 14:00:00,technical,phone,low
9879,2024-03-25 09:00:00,technical,email,medium
9880,2024-03-25 08:00:00,billing,chat,medium
9881,2024-03-25 09:00:00,technical,email,medium
9882,2024-03-25 08:00:00,technical,phone,low
9883,2024-03-25 12:00:00,general,chat,high
9884,2024-03-25 11:00:00,technical,chat,low
9885,2024-03-25 12:00:00,general,email,low
9886,2024-03-25 14:00:00,account,email,low
9887,2024-03-25 10:00:00,billing,email,high
9888,2024-03-25 08:00:00,technical,phone,low
9889,2024-03-25 06:00:00,account,phone,medium
9890,2024-03-25 09:00:00,billing,email,low
9891,2024-03-25 15:00:00,billing,chat,low
9892,2024-03-25 15:00:00,billing,email,high
9893,2024-03-25 14:00:00,technical,phone,low
9894,2024-03-25 08:00:00,technical,chat,high
9895,2024-03-25 13:00:00,technical,chat,high
9896,2024-03-25 12:00:00,general,email,high
9897,2024-03-25 11:00:00,billing,email,low
9898,2024-03-25 12:00:00,billing,email,high
9899,2024-03-25 11:00:00,account,chat,low
9900,2024-03-25 12:00:00,general,email,low
9901,2024-03-25 14:00:00,account,chat,high
9902,2024-03-25 04:00:00,account,phone,medium
9903,2024-03-25 15:00:00,billing,phone,high
9904,2024-03-25 05:00:00,account,chat,high
9905,2024-03-25 02:00:00,account,email,high
9906,2024-03-25 23:00:00,general,phone,high
9907,2024-03-25 22:00:00,technical,email,low
9908,2024-03-25 02:00:00,account,chat,high
9909,2024-03-25 11:00:00,technical,email,high
9910,2024-03-25 07:00:00,technical,email,medium
9911,2024-03-25 11:00:00,general,chat,high
9912,2024-03-25 17:00:00,billing,chat,medium
9913,2024-03-25 22:00:00,general,chat,medium
9914,2024-03-25 13:00:00,account,email,medium
9915,2024-03-25 10:00:00,billing,phone,low
9916,2024-03-25 13:00:00,account,chat,low
9917,2024-03-25 09:00:00,billing,email,high
9918,2024-03-25 20:00:00,general,chat,medium
9919,2024-03-25 18:00:00,general,phone,medium
9920,2024-03-25 12:00:00,account,email,medium
9921,2024-03-25 09:00:00,technical,phone,medium
9922,2024-03-25 09:00:00,general,email,low
9923,2024-03-25 01:00:00,billing,phone,low
9924,2024-03-25 16:00:00,billing,phone,high
9925,2024-03-25 11:00:00,account,chat,high
9926,2024-03-25 09:00:00,billing,chat,high
9927,2024-03-25 11:00:00,billing,phone,high
9928,2024-03-25 16:00:00,billing,email,low
9929,2024-03-25 04:00:00,technical,email,high
9930,2024-03-25 18:00:00,billing,chat,medium
9931,2024-03-25 19:00:00,general,email,medium
9932,2024-03-25 21:00:00,general,phone,medium
9933,2024-03-25 10:00:00,technical,chat,low
9934,2024-03-25 08:00:00,technical,email,low
9935,2024-03-25 10:00:00,general,email,high
9936,2024-03-25 09:00:00,account,phone,low
9937,2024-03-25 07:00:00,billing,email,medium
9938,2024-03-25 13:00:00,account,phone,high
9939,2024-03-25 11:00:00,account,chat,low
9940,2024-03-25 18:00:00,general,email,low
9941,2024-03-25 01:00:00,account,email,high
9942,2024-03-25 13:00:00,account,email,low
9943,2024-03-25 15:00:00,billing,email,high
9944,2024-03-25 15:00:00,technical,chat,medium
9945,2024-03-25 19:00:00,technical,phone,high
9946,2024-03-25 15:00:00,technical,email,high
9947,2024-03-25 21:00:00,billing,email,low
9948,2024-03-25 09:00:00,account,chat,medium
9949,2024-03-25 12:00:00,general,chat,high
9950,2024-03-25 00:00:00,technical,email,medium
9951,2024-03-25 00:00:00,account,email,medium
9952,2024-03-25 08:00:00,technical,phone,medium
9953,2024-03-25 04:00:00,general,chat,high
9954,2024-03-25 08:00:00,billing,chat,low
9955,2024-03-25 07:00:00,technical,email,low
9956,2024-03-25 01:00:00,billing,chat,high
9957,2024-03-25 20:00:00,billing,chat,medium
9958,2024-03-25 00:00:00,technical,phone,medium
9959,2024-03-25 15:00:00,general,chat,low
9960,2024-03-25 06:00:00,general,chat,low
9961,2024-03-25 20:00:00,account,email,low
9962,2024-03-25 19:00:00,general,email,medium
9963,2024-03-25 14:00:00,account,chat,low
9964,2024-03-25 14:00:00,technical,chat,medium
9965,2024-03-25 00:00:00,general,chat,medium
9966,2024-03-25 23:00:00,general,chat,medium
9967,2024-03-25 19:00:00,general,phone,medium
9968,2024-03-25 19:00:00,general,email,low
9969,2024-03-25 14:00:00,account,phone,medium
9970,2024-03-25 09:00:00,account,email,low
9971,2024-03-26 09:00:00,account,chat,high
9972,2024-03-26 12:00:00,technical,chat,low
9973,2024-03-26 03:00:00,general,phone,low
9974,2024-03-26 20:00:00,general,chat,medium
9975,2024-03-26 05:00:00,account,email,low
9976,2024-03-26 08:00:00,billing,chat,low
9977,2024-03-26 12:00:00,general,chat,high
9978,2024-03-26 15:00:00,general,email,high
9979,2024-03-26 13:00:00,technical,phone,medium
9980,2024-03-26 08:00:00,billing,phone,medium
9981,2024-03-26 00:00:00,technical,chat,high
9982,2024-03-26 15:00:00,account,email,low
9983,2024-03-26 23:00:00,technical,phone,low
9984,2024-03-26 16:00:00,account,chat,high
9985,2024-03-26 11:00:00,account,email,low
9986,2024-03-26 20:00:00,technical,email,medium
9987,2024-03-26 10:00:00,general,chat,high
9988,2024-03-26 12:00:00,billing,chat,medium
9989,2024-03-26 11:00:00,general,phone,high
9990,2024-03-26 11:00:00,general,email,medium
9991,2024-03-26 15:00:00,billing,phone,medium
9992,2024-03-26 12:00:00,billing,chat,low
9993,2024-03-26 09:00:00,technical,email,high
9994,2024-03-26 08:00:00,technical,email,medium
9995,2024-03-26 01:00:00,general,phone,high
9996,2024-03-26 13:00:00,technical,email,low
9997,2024-03-26 08:00:00,general,phone,high
9998,2024-03-26 05:00:00,technical,phone,low
9999,2024-03-26 14:00:00,account,chat,low
10000,2024-03-26 14:00:00,general,chat,medium
10001,2024-03-26 15:00:00,general,email,medium
10002,2024-03-26 12:00:00,technical,chat,high
10003,2024-03-26 19:00:00,technical,phone,low
10004,2024-03-26 21:00:00,general,email,low
10005,2024-03-26 16:00:00,billing,email,low
10006,2024-03-26 13:00:00,technical,email,low
10007,2024-03-26 09:00:00,account,phone,medium
10008,2024-03-26 23:00:00,technical,chat,medium
10009,2024-03-26 08:00:00,technical,email,low
10010,2024-03-26 08:00:00,general,chat,high
10011,2024-03-26 11:00:00,general,email,high
10012,2024-03-26 02:00:00,technical,phone,high
10013,2024-03-26 23:00:00,general,chat,high
10014,2024-03-26 13:00:00,billing,phone,low
10015,2024-03-26 12:00:00,general,email,medium
10016,2024-03-26 14:00:00,account,phone,medium
10017,2024-03-26 11:00:00,general,phone,low
10018,2024-03-26 01:00:00,billing,phone,medium
10019,2024-03-26 13:00:00,general,chat,high
10020,2024-03-26 14:00:00,billing,email,low
10021,2024-03-26 10:00:00,technical,chat,high
10022,2024-03-26 15:00:00,account,email,high
10023,2024-03-26 08:00:00,technical,chat,low
10024,2024-03-26 08:00:00,billing,email,low
10025,2024-03-26 06:00:00,account,chat,medium
10026,2024-03-26 10:00:00,billing,chat,medium
10027,2024-03-26 17:00:00,billing,phone,low
10028,2024-03-26 17:00:00,technical,phone,high
10029,2024-03-26 10:00:00,billing,chat,medium
10030,2024-03-26 13:00:00,billing,email,medium
10031,2024-03-26 14:00:00,billing,chat,low
10032,2024-03-26 08:00:00,billing,chat,medium
10033,2024-03-26 06:00:00,general,phone,medium
10034,2024-03-26 22:00:00,billing,phone,low
10035,2024-03-26 13:00:00,account,email,high
10036,2024-03-26 23:00:00,billing,chat,high
10037,2024-03-26 09:00:00,technical,chat,medium
10038,2024-03-26 14:00:00,general,chat,medium
10039,2024-03-26 08:00:00,billing,email,low
10040,2024-03-26 08:00:00,billing,email,medium
10041,2024-03-26 12:00:00,account,chat,medium
10042,2024-03-26 09:00:00,general,email,medium
10043,2024-03-26 06:00:00,general,phone,medium
10044,2024-03-26 08:00:00,billing,email,high
10045,2024-03-26 01:00:00,billing,email,medium
10046,2024-03-26 14:00:00,billing,chat,high
10047,2024-03-26 11:00:00,technical,chat,high
10048,2024-03-26 03:00:00,billing,chat,low
10049,2024-03-26 06:00:00,billing,chat,high
10050,2024-03-26 04:00:00,general,chat,high
10051,2024-03-26 13:00:00,general,email,low
10052,2024-03-26 03:00:00,general,chat,medium
10053,2024-03-26 15:00:00,account,phone,high
10054,2024-03-26 00:00:00,technical,phone,low
10055,2024-03-26 08:00:00,technical,chat,low
10056,2024-03-26 19:00:00,general,email,high
10057,2024-03-26 14:00:00,account,email,medium
10058,2024-03-26 02:00:00,technical,chat,low
10059,2024-03-26 16:00:00,account,chat,high
10060,2024-03-26 11:00:00,billing,phone,medium
10061,2024-03-26 17:00:00,general,chat,medium
10062,2024-03-26 13:00:00,technical,phone,medium
10063,2024-03-26 14:00:00,technical,chat,low
10064,2024-03-26 23:00:00,technical,phone,high
10065,2024-03-26 08:00:00,technical,chat,low
10066,2024-03-26 13:00:00,general,chat,high
10067,2024-03-26 11:00:00,technical,email,medium
10068,2024-03-26 01:00:00,general,chat,high
10069,2024-03-26 00:00:00,billing,email,high
10070,2024-03-26 04:00:00,account,phone,medium
10071,2024-03-26 13:00:00,general,chat,high
10072,2024-03-26 12:00:00,general,phone,low
10073,2024-03-26 12:00:00,billing,email,low
10074,2024-03-26 01:00:00,technical,phone,medium
10075,2024-03-27 20:00:00,technical,email,medium
10076,2024-03-27 10:00:00,technical,chat,medium
10077,2024-03-27 13:00:00,general,phone,high
10078,2024-03-27 15:00:00,technical,chat,medium
10079,2024-03-27 15:00:00,billing,phone,medium
10080,2024-03-27 12:00:00,billing,email,medium
10081,2024-03-27 18:00:00,technical,phone,medium
10082,2024-03-27 10:00:00,account,chat,low
10083,2024-03-27 19:00:00,technical,email,high
10084,2024-03-27 08:00:00,general,email,low
10085,2024-03-27 09:00:00,general,email,high
10086,2024-03-27 02:00:00,billing,phone,medium
10087,2024-03-27 15:00:00,technical,phone,high
10088,2024-03-27 10:00:00,technical,chat,medium
10089,2024-03-27 08:00:00,general,chat,high
10090,2024-03-27 08:00:00,billing,email,high
10091,2024-03-27 20:00:00,account,email,medium
10092,2024-03-27 17:00:00,technical,phone,high
10093,2024-03-27 12:00:00,general,phone,high
10094,2024-03-27 13:00:00,general,email,low
10095,2024-03-27 11:00:00,billing,email,medium
10096,2024-03-27 10:00:00,billing,email,low
10097,2024-03-27 20:00:00,billing,email,high
10098,2024-03-27 05:00:00,account,email,low
10099,2024-03-27 10:00:00,account,phone,medium
10100,2024-03-27 09:00:00,general,email,high
10101,2024-03-27 11:00:00,billing,chat,high
10102,2024-03-27 11:00:00,general,phone,high
10103,2024-03-27 12:00:00,general,chat,low
10104,2024-03-27 05:00:00,general,email,high
10105,2024-03-27 12:00:00,general,email,medium
10106,2024-03-27 08:00:00,account,phone,high
10107,2024-03-27 07:00:00,general,chat,medium
10108,2024-03-27 02:00:00,general,chat,medium
10109,2024-03-27 15:00:00,account,email,high
10110,2024-03-27 11:00:00,general,phone,low
10111,2024-03-27 13:00:00,technical,chat,medium
10112,2024-03-27 15:00:00,billing,email,high
10113,2024-03-27 14:00:00,account,email,low
10114,2024-03-27 11:00:00,account,email,high
10115,2024-03-27 10:00:00,general,phone,high
10116,2024-03-27 10:00:00,account,email,medium
10117,2024-03-27 13:00:00,technical,phone,low
10118,2024-03-27 11:00:00,technical,email,high
10119,2024-03-27 17:00:00,billing,chat,low
10120,2024-03-27 18:00:00,billing,chat,low
10121,2024-03-27 06:00:00,account,phone,medium
10122,2024-03-27 05:00:00,general,phone,low
10123,2024-03-27 13:00:00,general,email,low
10124,2024-03-27 09:00:00,account,chat,high
10125,2024-03-27 00:00:00,billing,email,medium
10126,2024-03-27 19:00:00,billing,phone,high
10127,2024-03-27 08:00:00,billing,email,low
10128,2024-03-27 21:00:00,general,phone,low
10129,2024-03-27 14:00:00,general,email,low
10130,2024-03-27 15:00:00,billing,email,medium
10131,2024-03-27 08:00:00,account,phone,high
10132,2024-03-27 08:00:00,technical,phone,medium
10133,2024-03-27 12:00:00,general,chat,high
10134,2024-03-27 06:00:00,general,phone,low
10135,2024-03-27 09:00:00,technical,chat,medium
10136,2024-03-27 09:00:00,technical,chat,medium
10137,2024-03-27 06:00:00,billing,phone,low
10138,2024-03-27 08:00:00,billing,chat,high
10139,2024-03-27 15:00:00,general,chat,high
10140,2024-03-27 06:00:00,billing,chat,medium
10141,2024-03-27 01:00:00,technical,phone,high
10142,2024-03-27 13:00:00,general,phone,medium
10143,2024-03-27 23:00:00,account,phone,low
10144,2024-03-27 09:00:00,technical,email,low
10145,2024-03-27 04:00:00,billing,chat,high
10146,2024-03-27 12:00:00,technical,phone,medium
10147,2024-03-27 20:00:00,general,chat,low
10148,2024-03-27 15:00:00,technical,chat,medium
10149,2024-03-27 13:00:00,account,chat,high
10150,2024-03-27 09:00:00,technical,phone,medium
10151,2024-03-27 12:00:00,technical,chat,low
10152,2024-03-27 03:00:00,billing,email,high
10153,2024-03-27 14:00:00,technical,email,high
10154,2024-03-27 15:00:00,general,phone,low
10155,2024-03-27 22:00:00,billing,chat,high
10156,2024-03-27 08:00:00,general,email,medium
10157,2024-03-27 00:00:00,billing,phone,low
10158,2024-03-27 12:00:00,account,chat,low
10159,2024-03-27 14:00:00,technical,chat,low
10160,2024-03-27 15:00:00,general,phone,low
10161,2024-03-27 07:00:00,billing,phone,high
10162,2024-03-27 08:00:00,technical,email,medium
10163,2024-03-27 12:00:00,general,phone,low
10164,2024-03-27 09:00:00,general,phone,high
10165,2024-03-27 18:00:00,technical,email,low
10166,2024-03-27 11:00:00,billing,email,high
10167,2024-03-27 15:00:00,billing,phone,low
10168,2024-03-27 13:00:00,technical,email,high
10169,2024-03-27 15:00:00,general,phone,low
10170,2024-03-27 09:00:00,billing,chat,high
10171,2024-03-27 17:00:00,billing,email,high
10172,2024-03-27 08:00:00,technical,chat,high
10173,2024-03-27 12:00:00,account,email,medium
10174,2024-03-27 08:00:00,technical,phone,high
10175,2024-03-27 11:00:00,billing,phone,high
10176,2024-03-27 09:00:00,technical,email,medium
10177,2024-03-27 08:00:00,technical,phone,medium
10178,2024-03-27 22:00:00,general,chat,low
10179,2024-03-27 06:00:00,technical,chat,medium
10180,2024-03-27 15:00:00,technical,phone,high
10181,2024-03-27 23:00:00,billing,phone,low
10182,2024-03-28 14:00:00,technical,email,high
10183,2024-03-28 08:00:00,general,phone,low
10184,2024-03-28 01:00:00,account,phone,medium
10185,2024-03-28 10:00:00,general,phone,medium
10186,2024-03-28 21:00:00,general,email,medium
10187,2024-03-28 00:00:00,technical,email,low
10188,2024-03-28 13:00:00,billing,chat,high
10189,2024-03-28 12:00:00,technical,phone,high
10190,2024-03-28 18:00:00,technical,email,high
10191,2024-03-28 03:00:00,general,chat,low
10192,2024-03-28 14:00:00,general,phone,high
10193,2024-03-28 14:00:00,account,email,low
10194,2024-03-28 14:00:00,billing,phone,medium
10195,2024-03-28 21:00:00,technical,phone,medium
10196,2024-03-28 16:00:00,technical,chat,medium
10197,2024-03-28 01:00:00,account,phone,low
10198,2024-03-28 11:00:00,billing,chat,medium
10199,2024-03-28 10:00:00,general,chat,high
10200,2024-03-28 09:00:00,billing,phone,medium
10201,2024-03-28 11:00:00,general,chat,low
10202,2024-03-28 10:00:00,technical,chat,low
10203,2024-03-28 11:00:00,general,phone,high
10204,2024-03-28 23:00:00,account,email,low
10205,2024-03-28 03:00:00,general,phone,low
10206,2024-03-28 20:00:00,general,chat,low
10207,2024-03-28 11:00:00,technical,email,medium
10208,2024-03-28 13:00:00,general,chat,medium
10209,2024-03-28 17:00:00,billing,phone,high
10210,2024-03-28 10:00:00,technical,chat,high
10211,2024-03-28 11:00:00,general,email,medium
10212,2024-03-28 10:00:00,account,email,low
10213,2024-03-28 10:00:00,billing,chat,medium
10214,2024-03-28 21:00:00,technical,chat,high
10215,2024-03-28 17:00:00,billing,email,medium
10216,2024-03-28 04:00:00,account,phone,medium
10217,2024-03-28 04:00:00,general,chat,low
10218,2024-03-28 11:00:00,general,chat,high
10219,2024-03-28 03:00:00,general,chat,medium
10220,2024-03-28 13:00:00,billing,phone,low
10221,2024-03-28 05:00:00,account,phone,high
10222,2024-03-28 12:00:00,billing,chat,low
10223,2024-03-28 00:00:00,billing,phone,medium
10224,2024-03-28 09:00:00,billing,chat,low
10225,2024-03-28 14:00:00,general,chat,medium
10226,2024-03-28 11:00:00,technical,phone,low
10227,2024-03-28 23:00:00,technical,phone,medium
10228,2024-03-28 18:00:00,general,chat,low
10229,2024-03-28 10:00:00,general,email,high
10230,2024-03-28 01:00:00,billing,chat,high
10231,2024-03-28 17:00:00,general,email,low
10232,2024-03-28 20:00:00,account,email,low
10233,2024-03-28 16:00:00,technical,chat,medium
10234,2024-03-28 05:00:00,technical,phone,medium
10235,2024-03-28 23:00:00,general,chat,high
10236,2024-03-28 08:00:00,general,email,high
10237,2024-03-28 14:00:00,technical,phone,low
10238,2024-03-28 20:00:00,technical,phone,low
10239,2024-03-28 08:00:00,billing,email,low
10240,2024-03-28 20:00:00,technical,chat,high
10241,2024-03-28 09:00:00,billing,email,high
10242,2024-03-28 23:00:00,general,phone,low
10243,2024-03-28 09:00:00,general,chat,low
10244,2024-03-28 22:00:00,billing,chat,high
10245,2024-03-28 02:00:00,account,email,low
10246,2024-03-28 14:00:00,technical,email,low
10247,2024-03-28 12:00:00,general,phone,low
10248,2024-03-28 11:00:00,billing,phone,high
10249,2024-03-28 08:00:00,billing,chat,low
10250,2024-03-28 14:00:00,billing,email,medium
10251,2024-03-28 07:00:00,technical,email,low
10252,2024-03-28 12:00:00,account,email,medium
10253,2024-03-28 08:00:00,general,email,medium
10254,2024-03-28 22:00:00,general,chat,low
10255,2024-03-28 01:00:00,general,phone,high
10256,2024-03-28 07:00:00,account,email,high
10257,2024-03-28 08:00:00,account,chat,high
10258,2024-03-28 10:00:00,billing,phone,medium
